UWI,Source,API Number,IC Number,Operator Name,Current Operator Name,Lease Name,Well Num,Field Name,State Name,County Name,Hole Direction,Well Status,Current Status,Geologic Province Name,Play Name,Play Type,Permit Number,Permit Date,Depth Total Driller,Depth Total Logger,Depth True Vertical,Depth Whipstock,Class Initial Name,Class Initial Code,Class Final Name,Class Final Code,Status Final Code,Formation Projected Name,Depth Total Projected,Formation at TD Name,Formation Producing Name,Elevation Reference Value,Elevation Reference Datum,Ground Elevation,Date Spud,Date Completion,Date Rig Release,Date Abandonment,Date First Report,Date Last Activity,Depth Water Value,Depth Water Datum,Surface Latitude,Surface Longitude,Surface LL Source,Proposed BH Latitude,Proposed BH Longitude,Proposed BH LL Source,BH Latitude,BH Longitude,BH LL Source,Activity Code,Permit Filer Long,Permit Phone
42127341660000,PI,42127341660000,,ANADARKO E & P CO LP,ANADARKO E & P ONSHORE LLC,BRISCOE CATARINA WEST,18H,BRISCOE RANCH D1,TEXAS,DIMMIT,HORIZONTAL,GAS,A,GULF COAST BASIN,,,718863,"Jun 23, 2011",13357,13357,7498,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-GAS,DG,2,EAGLE FORD,8300,EAGLE FORD,EAGLE FORD,722,DF,697,"Aug 10, 2011","Jan 04, 2012","Aug 22, 2011",,"Jun 24, 2011","May 22, 2013",,,+28.2872700, -99.8872300,TS,+28.2714700, -99.8796700,TS,+28.2715000, -99.8795800,TS,C,,8326363315
42127341670000,PI,42127341670000,,ANADARKO E & P CO LP,ANADARKO E & P ONSHORE LLC,BRISCOE CATARINA WEST,19H,BRISCOE RANCH D1,TEXAS,DIMMIT,HORIZONTAL,GAS,A,GULF COAST BASIN,,,718867,"Jun 23, 2011",13228,13228,7499,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-GAS,DG,2,EAGLE FORD,8300,EAGLE FORD,EAGLE FORD,722,DF,697,"Aug 23, 2011","Jan 04, 2012","Sep 02, 2011",,"Jun 24, 2011","May 22, 2013",,,+28.2872700, -99.8873100,TS,+28.2714600, -99.8806600,TS,+28.2714900, -99.8805700,TS,C,,8326363315
42127341680000,PI,42127341680000,,CHESAPEAKE OPERG INC,CHESAPEAKE OPERATING INCORPORATED,OLD RIVER RANCH DIM,C  1H,BRISCOE RANCH,TEXAS,DIMMIT,HORIZONTAL,OIL,A,GULF COAST BASIN,,,718854,"Jun 30, 2011",13977,13977,6595,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,12000,EAGLE FORD,EAGLE FORD,,,537,"Aug 10, 2011","May 17, 2012","Aug 31, 2011",,"Jul 05, 2011","May 22, 2013",,,+28.5691000, -99.7525100,TS,+28.5870800, -99.7626400,TS,+28.5874100, -99.7628300,TS,C,,4059354703
42127341690000,PI,42127341690000,,ANADARKO E & P CO LP,ANADARKO E & P ONSHORE LLC,BRISCOE CATARINA WEST,20H,BRISCOE RANCH D1,TEXAS,DIMMIT,HORIZONTAL,GAS,A,GULF COAST BASIN,,,718869,"Jun 23, 2011",13193,13193,7465,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-GAS,DG,2,EAGLE FORD,8300,EAGLE FORD,EAGLE FORD,722,DF,698,"Sep 04, 2011","Jan 04, 2012",,,"Jun 24, 2011","May 22, 2013",,,+28.2872700, -99.8873800,TS,+28.2714600, -99.8816500,TS,+28.2714600, -99.8816500,TS,C,,8326363315
42127341700000,PI,42127341700000,,ANADARKO E & P CO LP,ANADARKO E & P COMPANY LIMITED PRTNRSHIP,BRISCOE CATARINA WEST,21H,BRISCOE RANCH D1,TEXAS,DIMMIT,HORIZONTAL,GAS,A,GULF COAST BASIN,,,718871,"Jun 23, 2011",13314,13314,7496,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-GAS,DG,2,EAGLE FORD,8200,EAGLE FORD,EAGLE FORD,,,706,"Sep 17, 2011","Jan 23, 2012","Oct 02, 2011",,"Jun 24, 2011","Apr 17, 2013",,,+28.2875300, -99.8898100,TS,+28.2714500, -99.8826400,TS,+28.2715100, -99.8824800,TS,C,,8326363315
42127341710000,PI,42127341710000,,ANADARKO E & P CO LP,ANADARKO E & P COMPANY LIMITED PRTNRSHIP,BRISCOE CATARINA WEST,22H,BRISCOE RANCH D1,TEXAS,DIMMIT,HORIZONTAL,GAS,A,GULF COAST BASIN,,,718873,"Jun 23, 2011",13338,13338,7454,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-GAS,DG,2,EAGLE FORD,8200,EAGLE FORD,EAGLE FORD,,,707,"Oct 01, 2011","Jan 23, 2012","Oct 13, 2011",,"Jun 24, 2011","Apr 17, 2013",,,+28.2875400, -99.8898900,TS,+28.2714500, -99.8836300,TS,+28.2714400, -99.8837100,TS,C,,8326363315
42127341720000,PI,42127341720000,,ANADARKO E & P CO LP,ANADARKO E & P COMPANY LIMITED PRTNRSHIP,BRISCOE CATARINA WEST,23H,BRISCOE RANCH D1,TEXAS,DIMMIT,HORIZONTAL,GAS,A,GULF COAST BASIN,,,718874,"Jun 23, 2011",13280,13280,7433,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-GAS,DG,2,EAGLE FORD,8200,EAGLE FORD,EAGLE FORD,,,707,"Oct 12, 2011","Jan 23, 2012","Oct 29, 2011",,"Jun 24, 2011","Apr 22, 2013",,,+28.2875600, -99.8899600,TS,+28.2714400, -99.8846300,TS,+28.2714900, -99.8845500,TS,C,,8326363315
42127341730000,PI,42127341730000,,NEWFIELD EXPL CO,NEWFIELD EXPLORATION COMPANY,CMWW B,3702H,BRISCOE RANCH,TEXAS,DIMMIT,HORIZONTAL,OIL,A,GULF COAST BASIN,,,718881,"Jun 23, 2011",11647,,6383,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,7500,EAGLE FORD,EAGLE FORD,,,605,"Jul 19, 2011","Oct 24, 2011","Jul 28, 2011",,"Jun 24, 2011","Apr 22, 2013",,,+28.4115700, -99.8351700,TS,+28.4216900, -99.8439100,TS,+28.4216600, -99.8439400,TS,C,,2818476182
42127341740000,PI,42127341740000,,ANADARKO E & P CO LP,ANADARKO E & P ONSHORE LLC,BRISCOE CATARINA NORTH,26H,BRISCOE RANCH D1,TEXAS,DIMMIT,HORIZONTAL,GAS,A,GULF COAST BASIN,,,718904,"Jun 23, 2011",14463,14463,7442,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-GAS,DG,2,EAGLE FORD,8500,EAGLE FORD,EAGLE FORD,,,670,"Sep 29, 2011","Mar 06, 2012","Oct 15, 2011",,"Jun 24, 2011","Apr 25, 2013",,,+28.3267300, -99.8082800,TS,+28.3415700, -99.8240800,TS,+28.3415700, -99.8240700,TS,C,,8326363315
42127341750000,PI,42127341750000,,ANADARKO E & P CO LP,ANADARKO E & P ONSHORE LLC,BRISCOE CATARINA NORTH,27H,BRISCOE RANCH D1,TEXAS,DIMMIT,HORIZONTAL,GAS,A,GULF COAST BASIN,,,718907,"Jun 23, 2011",14557,14557,7429,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-GAS,DG,2,EAGLE FORD,8500,EAGLE FORD,EAGLE FORD,695,DF,670,"Sep 16, 2011","Mar 06, 2012","Sep 27, 2011",,"Jun 24, 2011","May 22, 2013",,,+28.3267300, -99.8082000,TS,+28.3431700, -99.8215500,TS,+28.3431500, -99.8215800,TS,C,,8326363315
42127341760000,PI,42127341760000,,ANADARKO E & P CO LP,ANADARKO E & P ONSHORE LLC,BRISCOE CATARINA NORTH,28H,BRISCOE RANCH D1,TEXAS,DIMMIT,HORIZONTAL,GAS,A,GULF COAST BASIN,,,718910,"Jun 23, 2011",14991,14991,7432,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-GAS,DG,2,EAGLE FORD,8500,EAGLE FORD,EAGLE FORD,,,669,"Aug 23, 2011","Mar 06, 2012",,,"Jun 24, 2011","Jul 17, 2013",,,+28.3267300, -99.8081300,TS,+28.3447667, -99.8190222,IH,+28.3448300, -99.8191300,TS,C,,8326363315
42127341770000,PI,42127341770000,,HESS CORPORATION,HESS CORPORATION,CENIZO RANCH,B 4H,EAGLEVILLE,TEXAS,DIMMIT,HORIZONTAL,OIL,A,GULF COAST BASIN,,,718760,"Jun 24, 2011",12126,,7369,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,9000,EAGLE FORD,EAGLE FORD,567,KB,537,"Aug 08, 2011","Dec 15, 2011",,,"Jun 26, 2011","Oct 11, 2012",,,+28.5914500, -99.4166800,TS,+28.5788000, -99.4104200,TS,+28.5791300, -99.4105400,TS,C,,4327586738
42127341780000,PI,42127341780000,,CHESAPEAKE OPERG INC,CHESAPEAKE OPERATING INCORPORATED,FAITH-SAN PEDRO,K  1H,BRISCOE RANCH,TEXAS,DIMMIT,HORIZONTAL,OIL,A,GULF COAST BASIN,,,719120,"Jun 27, 2011",12267,12267,6457,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,12000,EAGLE FORD,EAGLE FORD,,,765,"Jul 18, 2011","Apr 02, 2012","Aug 06, 2011",,"Jun 28, 2011","May 22, 2013",,,+28.2355400, -100.0256700,TS,+28.2304600, -100.0094800,TS,+28.2303900, -100.0092500,TS,C,,4059354703
42127341810000,PI,42127341810000,,ANADARKO E & P CO LP,ANADARKO E & P ONSHORE LLC,RANCHO ENCANTADO,17H,BRISCOE RANCH D1,TEXAS,DIMMIT,HORIZONTAL,GAS,A,GULF COAST BASIN,,,719259,"Jun 28, 2011",13840,13840,8124,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-GAS,DG,2,EAGLE FORD,9200,EAGLE FORD,EAGLE FORD,526,DF,501,"Aug 11, 2011","May 12, 2012","Oct 04, 2011",,"Jun 29, 2011","May 22, 2013",,,+28.3534100, -99.4956400,TS,+28.3368700, -99.4983500,TS,+28.3368700, -99.4983300,TS,C,,8326363315
42127341820000,PI,42127341820000,42127768352011,ANADARKO E & P CO LP,ANADARKO E & P ONSHORE LLC,RANCHO ENCANTADO,18H,BRISCOE RANCH D1,TEXAS,DIMMIT,HORIZONTAL,GAS,A,GULF COAST BASIN,,,719293,"Jun 29, 2011",13575,13575,8150,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-GAS,DG,2,EAGLE FORD,9200,EAGLE FORD,EAGLE FORD,526,DF,501,"Sep 16, 2011","May 12, 2012","Sep 25, 2011",,"Jun 30, 2011","May 22, 2013",,,+28.3534100, -99.4955900,TS,+28.3368900, -99.4968000,TS,+28.3368800, -99.4968200,TS,C,,8326363315
42127341830000,PI,42127341830000,,ANADARKO E & P CO LP,ANADARKO E & P ONSHORE LLC,RANCHO ENCANTADO,19H,BRISCOE RANCH D1,TEXAS,DIMMIT,HORIZONTAL,GAS,A,GULF COAST BASIN,,,719308,"Jun 30, 2011",13744,13744,8154,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-GAS,DG,2,EAGLE FORD,9200,EAGLE FORD,EAGLE FORD,526,DF,501,"Aug 14, 2011","May 12, 2012",,,"Jul 05, 2011","May 22, 2013",,,+28.3534100, -99.4954800,TS,+28.3369111, -99.4952472,IH,+28.3369100, -99.4951400,TS,C,,8326363315
42127341840000,PI,42127341840000,,ANADARKO E & P CO LP,ANADARKO E & P ONSHORE LLC,RANCHO ENCANTADO,20H,BRISCOE RANCH D1,TEXAS,DIMMIT,HORIZONTAL,GAS,A,GULF COAST BASIN,,,719322,"Jun 30, 2011",13815,13815,8167,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-GAS,DG,2,EAGLE FORD,9200,EAGLE FORD,EAGLE FORD,526,DF,501,"Aug 16, 2011","May 27, 2012",,,"Jul 05, 2011","May 22, 2013",,,+28.3534100, -99.4955000,TS,+28.3369300, -99.4936900,TS,+28.3369200, -99.4937900,TS,C,,8326363315
42127341850000,PI,42127341850000,,ANADARKO E & P CO LP,ANADARKO E & P ONSHORE LLC,RANCHO ENCANTADO,21H,BRISCOE RANCH D1,TEXAS,DIMMIT,HORIZONTAL,GAS,A,GULF COAST BASIN,,,719325,"Jun 30, 2011",13971,13971,8197,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-GAS,DG,2,EAGLE FORD,9200,EAGLE FORD,EAGLE FORD,526,DF,501,"Aug 17, 2011","May 27, 2012",,,"Jul 05, 2011","May 22, 2013",,,+28.3534100, -99.4954500,TS,+28.3369400, -99.4921400,TS,+28.3369100, -99.4921600,TS,C,,8326363315
42127341860000,PI,42127341860000,,CHESAPEAKE OPERG INC,CHESAPEAKE OPERATING INCORPORATED,OLD RIVER RANCH DIM,A 1H,BRISCOE RANCH D1,TEXAS,DIMMIT,HORIZONTAL,OIL,A,GULF COAST BASIN,,,719598,"Jul 06, 2011",13232,13232,6632,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,12000,EAGLE FORD,EAGLE FORD,,,543,"Aug 19, 2011","May 01, 2012",,,"Jul 07, 2011","May 22, 2013",,,+28.5890700, -99.7522700,TS,+28.5752000, -99.7428500,TS,+28.5753700, -99.7429000,TS,C,,4059354703
42127341870000,PI,42127341870000,,CHESAPEAKE OPERG INC,CHESAPEAKE OPERATING INCORPORATED,FAITH-SAN PEDRO,F 1H,BRISCOE RANCH D1,TEXAS,DIMMIT,HORIZONTAL,OIL,A,GULF COAST BASIN,,,719762,"Jul 08, 2011",13418,13418,6353,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,12000,EAGLE FORD,EAGLE FORD,731,KB,709,"Aug 13, 2011","Apr 07, 2012","Sep 01, 2011",,"Jul 11, 2011","Jul 17, 2013",,,+28.2380300, -99.9889300,TS,+28.2463400, -100.0075500,TS,+28.2464200, -100.0077900,TS,C,,
42127341880000,PI,42127341880000,,CHESAPEAKE OPERG INC,CHESAPEAKE OPERATING INCORPORATED,FAITH-BONITA,J 1H,BRISCOE RANCH D1,TEXAS,DIMMIT,HORIZONTAL,OIL,A,GULF COAST BASIN,,,719783,"Jul 08, 2011",13762,13762,6645,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,9000,EAGLE FORD,EAGLE FORD,,,777,"Aug 29, 2011","Jun 20, 2012",,,"Jul 11, 2011","May 22, 2013",,,+28.2364000, -99.9531700,TS,+28.2450800, -99.9711500,TS,+28.2451900, -99.9712400,TS,C,,4059354703
42127341890000,PI,42127341890000,,CHESAPEAKE OPERG INC,CHESAPEAKE OPERATING INCORPORATED,JOHNSTON ENTERPRISES DIM,E  3H,BRISCOE RANCH,TEXAS,DIMMIT,HORIZONTAL,OIL,A,GULF COAST BASIN,,,719788,"Jul 08, 2011",13935,,7384,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,9000,EAGLE FORD,EAGLE FORD,521,KB,499,"Aug 07, 2011","Feb 28, 2012","Aug 23, 2011",,"Jul 11, 2011","Aug 22, 2012",,,+28.5243300, -99.4438000,TS,+28.5364300, -99.4568700,TS,+28.5366100, -99.4570700,TS,C,,4059354703
42127341900000,PI,42127341900000,,CHESAPEAKE OPERG INC,CHESAPEAKE OPERATING INCORPORATED,FAITH-BONITA,J 2H,BRISCOE RANCH D1,TEXAS,DIMMIT,HORIZONTAL,OIL,A,GULF COAST BASIN,,,719785,"Jul 08, 2011",13652,13652,6641,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,9000,EAGLE FORD,EAGLE FORD,,,777,"Sep 30, 2011","Jun 20, 2012","Nov 07, 2011",,"Jul 11, 2011","May 22, 2013",,,+28.2363500, -99.9531700,TS,+28.2422100, -99.9715600,TS,+28.2422500, -99.9715700,TS,C,,4059357539
42127341910000,PI,42127341910000,,CHESAPEAKE OPERG INC,CHESAPEAKE OPERATING INCORPORATED,FAITH-SAN PEDRO A UNIT,K 1H,BRISCOE RANCH,TEXAS,DIMMIT,HORIZONTAL,OIL,A,GULF COAST BASIN,,,719858,"Jul 12, 2011",12429,12429,6537,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,12000,EAGLE FORD,EAGLE FORD,,,765,"Aug 08, 2011","Apr 06, 2012","Aug 25, 2011",,"Jul 13, 2011","May 22, 2013",,,+28.2354800, -100.0256700,TS,+28.2273300, -100.0093700,TS,+28.2272500, -100.0091300,TS,C,,4059357539
42127341920000,PI,42127341920000,,CHESAPEAKE OPERG INC,CHESAPEAKE OPERATING INCORPORATED,FAITH-SAN PEDRO,F 2H,BRISCOE RANCH,TEXAS,DIMMIT,HORIZONTAL,OIL,A,GULF COAST BASIN,,,719881,"Jul 12, 2011",13761,13761,6361,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,12000,EAGLE FORD,EAGLE FORD,739,KB,709,"Sep 03, 2011","Apr 12, 2012","Sep 21, 2011",,"Jul 13, 2011","May 22, 2013",,,+28.2379700, -99.9889200,TS,+28.2437600, -100.0086500,TS,+28.2438500, -100.0088900,TS,C,,4059354703
42127341930000,PI,42127341930000,,ANADARKO E & P CO LP,ANADARKO E & P COMPANY LIMITED PRTNRSHIP,BRISCOE FRIDAY RANCH,19H,BRISCOE RANCH D1,TEXAS,DIMMIT,HORIZONTAL,GAS,A,GULF COAST BASIN,,,719959,"Jul 13, 2011",13873,13873,8072,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-GAS,DG,2,EAGLE FORD,9000,EAGLE FORD,EAGLE FORD,584,DF,555,"Aug 22, 2011","Jan 16, 2012","Oct 22, 2011",,"Jul 14, 2011","Mar 18, 2013",,,+28.2667400, -99.7130000,TS,+28.2789900, -99.7256100,TS,+28.2797488, -99.7251622,IH,C,,8326363315
42127341940000,PI,42127341940000,,ANADARKO E & P CO LP,ANADARKO E & P COMPANY LIMITED PRTNRSHIP,BRISCOE FRIDAY RANCH,20H,BRISCOE RANCH D1,TEXAS,DIMMIT,HORIZONTAL,GAS,A,GULF COAST BASIN,,,719963,"Jul 13, 2011",13705,,8034,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-GAS,DG,2,EAGLE FORD,9000,EAGLE FORD,EAGLE FORD,584,DF,555,"Sep 30, 2011","Jan 15, 2012","Oct 13, 2011",,"Jul 14, 2011","Mar 11, 2013",,,+28.2667400, -99.7129600,TS,+28.2799400, -99.7241100,TS,+28.2805565, -99.7238256,IH,C,,8326363315
42127341950000,PI,42127341950000,,ANADARKO E & P CO LP,ANADARKO E & P COMPANY LIMITED PRTNRSHIP,BRISCOE FRIDAY RANCH,21H,BRISCOE RANCH D1,TEXAS,DIMMIT,HORIZONTAL,GAS,A,GULF COAST BASIN,,,719965,"Jul 13, 2011",12486,12486,8028,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-GAS,DG,2,EAGLE FORD,9000,EAGLE FORD,EAGLE FORD,584,DF,555,"Aug 30, 2011","Jan 16, 2012",,,"Jul 14, 2011","Apr 17, 2013",,,+28.2667400, -99.7129100,TS,+28.2806400, -99.7224000,TS,+28.2780500, -99.7205700,TS,C,,8326363315
42127341960000,PI,42127341960000,,ANADARKO E & P CO LP,ANADARKO E & P COMPANY LIMITED PRTNRSHIP,BRISCOE FRIDAY RANCH,22H,BRISCOE RANCH D1,TEXAS,DIMMIT,HORIZONTAL,GAS,A,GULF COAST BASIN,,,719968,"Jul 13, 2011",14205,14205,8036,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-GAS,DG,2,EAGLE FORD,9000,EAGLE FORD,EAGLE FORD,584,DF,555,"Sep 15, 2011","Jan 16, 2012","Sep 24, 2011",,"Jul 14, 2011","May 13, 2013",,,+28.2667400, -99.7128600,TS,+28.2815800, -99.7209100,TS,+28.2821317, -99.7206712,IH,C,,8326363315
42127341970000,PI,42127341970000,,MURPHY EX&PR CO-USA,MURPHY EXPLORATION & PRODUCTION CO-USA,BRIGGS,8H,BRISCOE RANCH D1,TEXAS,DIMMIT,HORIZONTAL,OIL,A,GULF COAST BASIN,,,720243,"Jul 15, 2011",13292,13292,7800,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,7908,EAGLE FORD,EAGLE FORD,,,494,"Jan 06, 2012","Jul 29, 2012","Feb 05, 2012",,"Jul 17, 2011","Oct 18, 2012",,,+28.3428800, -99.5325100,TS,+28.3580800, -99.5306400,TS,+28.3580737, -99.5305336,IH,C,,8884374916
42127341980000,PI,42127341980000,,MURPHY EX&PR CO-USA,MURPHY EXPLORATION & PRODUCTION CO-USA,BRIGGS,10H,BRISCOE RANCH D1,TEXAS,DIMMIT,HORIZONTAL,OIL,A,GULF COAST BASIN,,,720284,"Jul 18, 2011",12730,,7989,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,8015,EAGLE FORD,EAGLE FORD,,,503,"Feb 08, 2012","Aug 10, 2012",,,"Jul 19, 2011","Apr 22, 2013",,,+28.3285300, -99.5326200,TS,+28.3419400, -99.5306200,TS,+28.3419269, -99.5305575,IH,C,,8884374916
42127341990000,PI,42127341990000,,MURPHY EX&PR CO-USA,MURPHY EXPLORATION & PRODUCTION CO-USA,BRIGGS,9H,BRISCOE RANCH D1,TEXAS,DIMMIT,HORIZONTAL,OIL,A,GULF COAST BASIN,,,720290,"Jul 18, 2011",13248,13248,7787,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,7908,EAGLE FORD,EAGLE FORD,,,494,"Jan 08, 2012","Aug 06, 2012",,,"Jul 19, 2011","Apr 22, 2013",,,+28.3428800, -99.5325600,TS,+28.3580700, -99.5345300,TS,+28.3582323, -99.5345386,IH,C,,8884374916
42127342000000,PI,42127342000000,,MURPHY EX&PR CO-USA,MURPHY EXPLORATION & PRODUCTION CO-USA,BRIGGS,11H,BRISCOE RANCH D1,TEXAS,DIMMIT,HORIZONTAL,OIL,A,GULF COAST BASIN,,,720307,"Jul 18, 2011",12950,,8010,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,8015,EAGLE FORD,EAGLE FORD,,,503,"Feb 10, 2012","Jul 29, 2012",,,"Jul 19, 2011","Dec 07, 2012",,,+28.3285500, -99.5326700,TS,+28.3423400, -99.5349200,TS,+28.3423203, -99.5348253,IH,C,,8884374916
42127342010000,PI,42127342010000,,CHESAPEAKE OPERG INC,CHESAPEAKE OPERATING INCORPORATED,FAITH BONITA C UNIT,L 1H,BRISCOE RANCH,TEXAS,DIMMIT,HORIZONTAL,OIL,A,GULF COAST BASIN,,,720369,"Jul 19, 2011",13203,,6547,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,9000,EAGLE FORD,EAGLE FORD,,,754,"Dec 17, 2011","May 04, 2012",,,"Jul 20, 2011","Jul 10, 2012",,,+28.2782800, -99.9609000,TS,+28.2834700, -99.9785600,TS,+28.2836038, -99.9787484,IH,C,,4059354703
42127342020100,PI,42127342020100,,CHESAPEAKE OPERG INC,CHESAPEAKE OPERATING INCORPORATED,FAITH-YANA A UNIT,C 1H,BRISCOE RANCH D1,TEXAS,DIMMIT,HORIZONTAL,OIL-WO,A,GULF COAST BASIN,,,720372,"Jul 20, 2011",14389,14389,7091,,DEVELOPMENT REDRILL,D R,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,9000,EAGLE FORD,EAGLE FORD,809,KB,783,"Oct 01, 2011","Aug 14, 2012",,,"Apr 17, 2012","Apr 22, 2013",,,+28.2348700, -99.9118300,TS,,,,+28.2409100, -99.9312900,TS,C,,4059354703
42127342040000,PI,42127342040000,,ANADARKO E & P CO LP,ANADARKO E & P ONSHORE LLC,LA BANDERA RANCH,7H,BRISCOE RANCH D1,TEXAS,DIMMIT,HORIZONTAL,GAS,A,GULF COAST BASIN,,,720447,"Jul 21, 2011",11575,11575,6300,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-GAS,DG,2,EAGLE FORD,7000,EAGLE FORD,EAGLE FORD,854,KB,824,"Sep 15, 2011","Nov 01, 2012","Sep 26, 2011",,"Jul 22, 2011","Jul 17, 2013",,,+28.3596300, -99.9605200,TS,+28.3686500, -99.9733500,TS,+28.3688200, -99.9737700,TS,C,,8326363315
42127342050000,PI,42127342050000,,CHESAPEAKE OPERG INC,CHESAPEAKE OPERATING INCORPORATED,FAITH-BONITA,L 1H,BRISCOE RANCH,TEXAS,DIMMIT,HORIZONTAL,OIL,A,GULF COAST BASIN,,,720441,"Jul 21, 2011",10625,,6605,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,9000,EAGLE FORD,EAGLE FORD,,,754,"Dec 07, 2011","Apr 15, 2012","Dec 16, 2011",,"Jul 22, 2011","Oct 11, 2012",,,+28.2783300, -99.9609000,TS,+28.2835300, -99.9713400,TS,+28.2837171, -99.9715018,IH,C,,4059354703
42127342060000,PI,42127342060000,,ANADARKO E & P CO LP,ANADARKO E & P ONSHORE LLC,BRISCOE CATARINA NORTH,29H,BRISCOE RANCH D1,TEXAS,DIMMIT,HORIZONTAL,GAS,A,GULF COAST BASIN,,,720631,"Jul 25, 2011",13281,,7465,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-GAS,DG,2,EAGLE FORD,7500,EAGLE FORD,EAGLE FORD,710,KB,685,"Aug 17, 2011","Feb 10, 2012",,,"Jul 26, 2011","Apr 22, 2013",,,+28.3252900, -99.8175500,TS,+28.3381300, -99.8298200,TS,+28.3382200, -99.8297100,TS,C,,8326363315
42127342070000,PI,42127342070000,,CHESAPEAKE OPERG INC,CHESAPEAKE OPERATING INCORPORATED,FAITH-YANA B UNIT,C 1H,BRISCOE RANCH D1,TEXAS,DIMMIT,HORIZONTAL,OIL,A,GULF COAST BASIN,,,720635,"Jul 25, 2011",14334,14334,7087,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,9000,EAGLE FORD,EAGLE FORD,,,809,"Sep 26, 2011","Aug 17, 2012","Oct 16, 2011",,"Jul 26, 2011","Apr 22, 2013",,,+28.2349200, -99.9118300,TS,+28.2439300, -99.9311600,TS,+28.2440932, -99.9310652,IH,C,,4059354703
42127342080000,PI,42127342080000,,ANADARKO E & P CO LP,ANADARKO E & P COMPANY LIMITED PRTNRSHIP,BRISCOE CATARINA NORTH,30H,BRISCOE RANCH D1,TEXAS,DIMMIT,HORIZONTAL,GAS,A,GULF COAST BASIN,,,720647,"Jul 25, 2011",13211,13211,7430,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-GAS,DG,2,EAGLE FORD,8500,EAGLE FORD,EAGLE FORD,710,KB,685,"Sep 20, 2011","Feb 10, 2012","Oct 02, 2011",,"Jul 26, 2011","Mar 11, 2013",,,+28.3252900, -99.8174700,TS,+28.3388100, -99.8284600,TS,+28.3387811, -99.8284993,IH,C,,8326363315
42127342090000,PI,42127342090000,,ANADARKO E & P CO LP,ANADARKO E & P ONSHORE LLC,BRISCOE CATARINA NORTH,31H,BRISCOE RANCH D1,TEXAS,DIMMIT,HORIZONTAL,GAS,A,GULF COAST BASIN,,,720659,"Jul 25, 2011",13217,13217,7468,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-GAS,DG,2,EAGLE FORD,8500,EAGLE FORD,EAGLE FORD,,,685,"Oct 01, 2011","Feb 10, 2012",,,"Jul 26, 2011","Apr 22, 2013",,,+28.3396100, -99.8272000,TS,+28.3252900, -99.8174000,TS,+28.3396203, -99.8271757,IH,C,,8326363315
